Index,water_solubility,nΔL,f_max
10/7,3.5224584629731983,2303.63,0.335
10/8,0.5810567142029758,2217.81,0.3607
10/9,8.646450966528336,1040.6100000000001,0.5929
10/10,4.047874264553691,269.20000000000005,0.6179
10/11,4.168376412511959,1629.3000000000002,0.4822
10/12,10.87233532491996,1560.4800000000002,0.351
10/13,0.4244444137804901,292.44000000000005,0.6429
10/14,7.001046621808569,1125.9599999999998,0.3797
10/15,188.6334624045121,225.54000000000002,0.4864
10/16,40.92309941740712,178.29000000000002,0.5055
10/17,4.408032019654477,3782.0,0.2365
10/18,2.7967605989371562,976.7100000000002,0.6045
10/19,1.6997526799629714,1935.5,0.3692
10/20,6.350585556533154,1512.7199999999998,0.367
10/21,18.63584582254945,261.55999999999995,0.3846
10/22,5.06441388066828,1194.8799999999999,0.3569
10/23,41.93942051684431,119.34000000000009,0.0915
10/24,34.15398929496024,197.04000000000002,0.16
10/25,9.243037894451719,764.01,0.3428
10/26,7.868452484910242,786.7800000000002,0.4341
10/27,1.0819403429479075,1103.2799999999997,0.4744
10/28,4.230488891317001,789.7800000000002,0.4451
10/29,0.7846244673703301,1491.1200000000001,0.4439
10/30,2.282631678349107,268.5,0.6161
10/31,4.65513973559499,221.9599999999998,0.572
10/32,2.242333923447966,1061.31,0.469
10/33,2.7651587187996123,1743.3500000000001,0.2525
10/34,3.822176574404546,1036.5299999999997,0.5323
10/35,3.6912250190051075,246.77999999999997,0.6059
10/36,1.082180720717947,1103.52,0.4741
10/37,1.0191553908393747,1436.2800000000002,0.4685
10/38,86.29790994319059,107.51999999999998,0.3317
10/39,96.6114624721464,0.0,0.2699
10/40,2.3047014363500735,1337.68,0.3608
10/41,96.6103309518907,0.0,0.2699
10/42,0.13991433349179327,907.26,0.5386
10/43,1.6274094292101209,1906.02,0.3068
10/44,0.7917298731334227,339.79999999999995,0.5864
10/45,0.10215227355135825,2264.29,0.3136
10/46,0.8299424631372387,1051.05,0.4781
10/47,5.891758433326578,576.6800000000001,0.3865
10/48,6.763622743518405,353.0799999999999,0.4184
10/49,42.0286838120942,0.0,0.2752
11/0,0.23885014260943607,176.51999999999987,0.6455
11/1,5.973276248952975,1567.8,0.3414
11/2,7.575343293100205,1134.72,0.3688
11/3,2.6173711012161234,2732.5799999999995,0.2995
11/4,0.8615190707818138,1110.36,0.4859
11/5,1.0098577170708802,2830.3999999999996,0.3543
11/6,3.5224584629731983,2303.63,0.335
11/7,8.646450966528336,1040.6100000000001,0.5929
11/8,4.047874264553691,269.20000000000005,0.6179
11/9,4.168376412511959,1629.3000000000002,0.4822
11/10,10.87233532491996,1560.4800000000002,0.351
11/11,0.4244444137804901,292.44000000000005,0.6429
11/12,7.001046621808569,1125.9599999999998,0.3797
11/13,188.6334624045121,225.54000000000002,0.4864
11/14,40.92309941740712,178.29000000000002,0.5055
11/15,4.408032019654477,3782.0,0.2365
11/16,2.7967605989371562,976.7100000000002,0.6045
11/17,1.6997526799629714,1935.5,0.3692
11/18,6.350585556533154,1512.7199999999998,0.367
11/19,1.7751121960584657,1081.41,0.5011
11/20,68.00866046312417,637.5599999999997,0.4222
11/21,0.711546816624399,2258.35,0.4131
11/22,31.094701832511262,274.86,0.2593
11/23,0.5810567142029758,2217.81,0.3607
11/24,18.63584582254945,261.55999999999995,0.3846
11/25,5.06441388066828,1194.8799999999999,0.3569
11/26,9.243037894451719,764.01,0.3428
11/27,7.868452484910242,786.7800000000002,0.4341
11/28,1.0819403429479075,1103.2799999999997,0.4744
11/29,4.230488891317001,789.7800000000002,0.4451
11/30,0.7846244673703301,1491.1200000000001,0.4439
11/31,2.282631678349107,268.5,0.6161
11/32,4.65513973559499,221.9599999999998,0.572
11/33,2.242333923447966,1061.31,0.469
11/34,2.7651587187996123,1743.3500000000001,0.2525
11/35,3.822176574404546,1036.5299999999997,0.5323
11/36,3.6912250190051075,246.77999999999997,0.6059
11/37,1.082180720717947,1103.52,0.4741
11/38,1.0191553908393747,1436.2800000000002,0.4685
11/39,86.29790994319059,107.51999999999998,0.3317
11/40,96.6114624721464,0.0,0.2699
11/41,0.5808767308430217,2217.8799999999997,0.3607
11/42,41.93942051684431,119.34000000000009,0.0915
11/43,34.15398929496024,197.04000000000002,0.16
11/44,2.3047014363500735,1337.68,0.3608
11/45,96.6103309518907,0.0,0.2699
11/46,0.13991433349179327,907.26,0.5386
11/47,1.6274094292101209,1906.02,0.3068
11/48,0.7917298731334227,339.79999999999995,0.5864
11/49,0.10215227355135825,2264.29,0.3136
12/0,0.23885014260943607,176.51999999999987,0.6455
12/1,5.973276248952975,1567.8,0.3414
12/2,7.575343293100205,1134.72,0.3688
12/3,2.6173711012161234,2732.5799999999995,0.2995
12/4,0.8615190707818138,1110.36,0.4859
12/5,1.0098577170708802,2830.3999999999996,0.3543
12/6,3.5224584629731983,2303.63,0.335
12/7,8.646450966528336,1040.6100000000001,0.5929
12/8,4.047874264553691,269.20000000000005,0.6179
12/9,4.168376412511959,1629.3000000000002,0.4822
12/10,10.87233532491996,1560.4800000000002,0.351
12/11,0.4244444137804901,292.44000000000005,0.6429
12/12,7.001046621808569,1125.9599999999998,0.3797
12/13,188.6334624045121,225.54000000000002,0.4864
12/14,40.92309941740712,178.29000000000002,0.5055
12/15,4.408032019654477,3782.0,0.2365
12/16,2.7967605989371562,976.7100000000002,0.6045
12/17,1.6997526799629714,1935.5,0.3692
12/18,6.350585556533154,1512.7199999999998,0.367
12/19,1.7751121960584657,1081.41,0.5011
12/20,68.00866046312417,637.5599999999997,0.4222
12/21,0.711546816624399,2258.35,0.4131
12/22,67.78685147186994,159.53999999999996,0.5636
12/23,31.094701832511262,274.86,0.2593
12/24,0.5810567142029758,2217.81,0.3607
12/25,18.63584582254945,261.55999999999995,0.3846
12/26,5.06441388066828,1194.8799999999999,0.3569
12/27,9.243037894451719,764.01,0.3428
12/28,7.868452484910242,786.7800000000002,0.4341
