Index,water_solubility,nΔL,f_max
2/38,0.11005313722365863,475.60000000000014,0.1041
2/39,0.06061107059353088,275.41999999999996,0.3231
2/40,1.2087426192863149,87.15999999999997,0.1409
2/41,0.16960530523188813,308.64,0.1541
2/42,0.004028303950147277,729.6600000000001,0.1204
2/43,0.060604755923777905,275.5000000000001,0.323
2/44,0.3504144079261935,158.6400000000001,0.1721
2/45,0.07512142218804647,386.76,0.2401
2/46,0.07424206959585872,481.50000000000006,0.1709
2/47,0.01631307039512077,489.50000000000017,0.2356
2/48,0.02000153904164774,465.3599999999999,0.2152
2/49,2.0210339469438483,0.0,0.0
3/0,1.7756386336250352,183.24,0.2356
3/1,0.5287461392023315,562.7700000000001,0.188
3/2,0.010701166947172758,1503.7600000000002,0.2743
3/3,2.8843750314845438,185.72000000000003,0.1447
3/4,2.0158428286966683,218.7199999999999,0.1704
3/5,1.953220591486375,47.77999999999997,0.1867
3/6,0.14904378188678963,890.3299999999999,0.3223
3/7,0.24542313403643848,454.24,0.3888
3/8,0.07162483528855992,406.03999999999996,0.4865
3/9,0.24359296109266215,492.48,0.4218
3/10,1.7270941569562996,222.80000000000007,0.1603
3/11,5.578722076955584,0.0,0.1388
3/12,22.926709343880244,23.32000000000005,0.08
3/13,0.16053454107172893,906.0999999999999,0.2188
3/14,0.42907914553795634,485.5499999999998,0.1897
3/15,5.445138617795307,0.0,0.1389
3/16,7.18226947090227,364.7699999999999,0.087
3/17,0.14204311281693782,1244.96,0.311
3/18,1.3085868871114048,365.82,0.3317
3/19,1.1021676647390977,299.55000000000007,0.2365
3/20,0.6409982990254165,69.86000000000001,0.2918
3/21,0.8688434507660842,304.0499999999999,0.2185
3/22,0.06069339103049185,562.7499999999998,0.3116
3/23,2.1372650747649753,145.66000000000008,0.0959
3/24,0.023636128083330963,965.7200000000003,0.1345
3/25,0.024676157173544808,315.36,0.4766
3/26,0.580296224173311,87.10000000000002,0.2478
3/27,0.41921105343261056,54.460000000000036,0.2951
